"no","id","context","sentence","intentionality","factivity","pictoriality","sense"
492,"B7D","W_non_ac_nat_science","  bad once could be the key to enormous time savings. In other words, imagine a machine that can look ahead one move. It is given a position and",0.561530986543836,-1.29256394277824,-0.322647382359662,"1-VIZUALIZE/PICTURE"
493,"KDJ","S_conv","  close are about and you know how to close, but that, let's imagine for the sake of the discussion, that there's a hundred different ways of",0.253705835540984,-0.682705048325456,-0.602470087876506,"3-SUPPOSE/ASSUME"
495,"K8R","W_fict_prose","  a satisfactory deal.' One has to be realistic about these places. I imagine you came here with the intention of doing it up and then realised the enormous",-1.90107022147898,0.841942187806502,-0.602470087876506,"3-SUPPOSE/ASSUME"
496,"FMS","S_speech_unscripted","  the remaining half will go to the children as well. Now as you can imagine it depends what you leave and where you leave it as to how effective that",0.253705835540984,0.53701274058011,-0.882292793393351,"2-THINK/BELIVE"
497,"G15","W_fict_prose","  inclined to fantasy perhaps, but resilient and not inclined to despair. Blanche could imagine her weeping with her son over his confession but, like Marek, she was",0.561530986543836,-0.377775601099064,1.63611155625825,"1-VIZUALIZE/PICTURE"
498,"J17","W_fict_prose","  to carry off the strategic one. Perhaps he had even suggested it. I imagine him reading and re-reading the Labour Party's election manifesto as the results came in",0.253705835540984,-0.377775601099064,1.35628885074141,"1-VIZUALIZE/PICTURE"
499,"FPU","W_fict_prose","  the first time that someone close to me had died, and I could not imagine life without my sister, even if I had never loved her, or even",0.561530986543836,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
500,"AKB","W_newsp_brdsht_nat_arts","  Pickering, finding humour in even the most unpromising lines. It is hard to imagine a finer production of Shaw's most enjoyable play, and it is surely destined",0.561530986543836,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
501,"AN8","W_fict_prose","  , but they were waffling on about the poor little guinea-pig baby. You can imagine the sort of thing. What does he look like? What does he weigh",0.253705835540984,1.14687163503289,-0.882292793393351,"1-VIZUALIZE/PICTURE"
504,"B01","W_non_ac_soc_science","  The pensioner movement is only growing very slowly in Britain and it is hard to imagine the prosperous 20 per cent of pensioners feeling they had much in common with the",0.561530986543836,-0.377775601099064,-0.882292793393351,"1-VIZUALIZE/PICTURE"
505,"G2J","W_misc","  Dublin's culture might be found in the ghost city we half remember, half imagine. In the alley-ways which led from Dame Street down to the river, covered",0.253705835540984,-0.377775601099064,1.35628885074141,"1-VIZUALIZE/PICTURE"
506,"HHP","W_misc","  to ascertain first what persons would care to attend a meeting, I don't imagine that one could usefully be called. Of this, however, I leave the",-1.90107022147898,-0.682705048325456,-0.882292793393351,"2-THINK/BELIVE"
507,"CCY","W_instructional","  4 per roll.,,. # ADVICE CENTRE # MLA MASTER LOCKSMITHS ASSOCIATION # Imagine this scenario: you've just locked yourself out, and are frantically leafing through",0.869356137546688,-0.987634495551847,1.35628885074141,"1-VIZUALIZE/PICTURE"
508,"CC9","W_misc","  service pattern at the church meeting on December 9th, although it is difficult to imagine how we could ever revert to a single service since already we have about 500",0.253705835540984,-0.377775601099064,-0.602470087876506,"3-SUPPOSE/ASSUME"
509,"H0C","W_commerce","  against the Atlantic, the Minch is a much less formidable place than some people imagine. With a stout ship and the right sort of clothes to withstand the weather",0.253705835540984,-0.682705048325456,-0.322647382359662,"4-FALSE_PERCEPTION"
510,"A7H","W_biography","  this island using non-returnable bottles and indestructible plastic containers, it is not difficult to imagine the mountains of refuse that we shall have to deal with somehow. The speech",0.561530986543836,1.45180108225928,1.35628885074141,"1-VIZUALIZE/PICTURE"
511,"G09","W_non_ac_soc_science","  parting, you'll hear all the trees and all the noises that you can imagine, even as if buildings were falling down or a traction engine is running over",0.561530986543836,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
512,"ASN","W_fict_prose","  Naples for a number of reasons...' Sandison began, though he could not imagine what these might be. His real reason for being there was odd enough without",0.561530986543836,0.841942187806502,-0.882292793393351,"3-SUPPOSE/ASSUME"
513,"CB0","W_fict_poetry","  # while his batman cut # and curls fell # all over his surplice. # Imagine the sun # waking the flies # to a confessional buzz # in the camp",0.869356137546688,-0.682705048325456,1.63611155625825,"1-VIZUALIZE/PICTURE"
514,"CKL","W_pop_lore","  that on the court she isn't a mum for me and I can't imagine that she isn't my mum. Sometimes she wants me to work hard on",0.561530986543836,-0.987634495551847,-0.882292793393351,"2-THINK/BELIVE"
515,"BNT","W_pop_lore","  have organised themselves into teams with the sole purpose of stopping you getting anywhere. Imagine the indignity of trying to learn by heart, over breakfast, a set of",0.561530986543836,-0.987634495551847,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
516,"E9U","W_newsp_other_report","  side already,' Lord Owen said.' There is no way I can imagine the Moslem population will allow the partition of the country. They will fight.",0.561530986543836,-0.987634495551847,-0.882292793393351,"2-THINK/BELIVE"
517,"G1M","W_fict_prose","  sound of the explosion from his ears, but couldn't. He tried to imagine what the inside of the Conference Room would look like now, and found he",0.869356137546688,1.45180108225928,1.35628885074141,"1-VIZUALIZE/PICTURE"
518,"FS0","W_biography","  at his photograph and make it come to life, but it was impossible to imagine the figure in the picture living in the sort of conditions which Normandin and others",0.561530986543836,-0.377775601099064,1.07646614522456,"1-VIZUALIZE/PICTURE"
519,"H8S","W_fict_prose","  his Leo open-heartedness, he was one of nature's true romantics. She could imagine him picking out the blooms, thinking of her, his large, flamboyant writing",0.561530986543836,-0.682705048325456,1.35628885074141,"1-VIZUALIZE/PICTURE"
520,"ASL","W_non_ac_nat_science","  sea-urchin or mouse embryos, to think about flags. Consider the following problem. Imagine there is a line of cells, each of which can turn blue, or",0.561530986543836,-0.987634495551847,1.63611155625825,"1-VIZUALIZE/PICTURE"
521,"H9H","W_fict_prose","  baby, but highly at risk for a number of reasons, as you may imagine. But she refuses to spend the next seven months in hospital -- and I",0.253705835540984,1.45180108225928,-0.882292793393351,"2-THINK/BELIVE"
522,"CG3","W_non_ac_humanities_arts","  Boyle, Ozick, Betjeman and Joyce. How much of that dialogue can you imagine actually being said? Can you imagine a shy working-class man (as Parkin is",0.561530986543836,0.232083293353719,-0.602470087876506,"1-VIZUALIZE/PICTURE"
523,"HJD","W_fict_prose","  of steel pressed against his flinching neck, and on the white-knuckled finger he could imagine curled round the little half moon of metal -- the least movement of which would",0.561530986543836,0.232083293353719,1.9159342617751,"1-VIZUALIZE/PICTURE"
524,"H8T","W_fict_prose","  death. Why such a bizarre notion should have entered her head I can not imagine, but I did not like to disillusion her, so I told her what",0.253705835540984,1.45180108225928,-0.882292793393351,"3-SUPPOSE/ASSUME"
525,"HEF","S_interview_oral_history","  it was a pretty fair exercise. (SP:PS2V9) Well I suppose but er you can imagine a lot worse than that. (SP:PS2V5) Billy (-----). And the rest of the",0.253705835540984,-0.0728461538726729,-0.602470087876506,"3-SUPPOSE/ASSUME"
526,"HR7","W_fict_prose","  a sun at sunset. She was a silk-and-satin girl; it was hard to imagine her in denim and cotton.' Doesn't that General Midwinter have style?",0.561530986543836,-0.682705048325456,1.63611155625825,"1-VIZUALIZE/PICTURE"
527,"FR5","W_non_ac_soc_science","  children. It's just the way it's been for years. You can imagine what it's like with a 140 other women all against them. As they",0.561530986543836,1.45180108225928,-0.322647382359662,"1-VIZUALIZE/PICTURE"
528,"JY3","W_fict_prose","  Fine. I don't mind you playing gooseberry at all.' Did she imagine a faint degree of tension suddenly evaporating from Guy Sterne's cool, enigmatic expression",0.253705835540984,-0.0728461538726729,1.63611155625825,"1-VIZUALIZE/PICTURE"
530,"EEW","W_fict_prose","  said her father,' I should imagine you didn't. And I should imagine from looking at you, you didn't imagine I'd be home so soon",-1.90107022147898,0.841942187806502,-0.602470087876506,"2-THINK/BELIVE"
531,"HTX","W_fict_prose","  said.' I know,' said Mahmoud.' It's hard to imagine a Zikr being a bit of a joker, isn't it? Still,",0.561530986543836,-0.682705048325456,0.236998028674028,"1-VIZUALIZE/PICTURE"
532,"G1S","W_fict_prose","  or whatever jolly games Johnny's preferences led him to pursue. She could readily imagine his feelings of guilt and self-disgust, and his anxiety to lay the blame at",0.561530986543836,1.45180108225928,-0.602470087876506,"1-VIZUALIZE/PICTURE"
533,"KCT","S_conv","  , you know, we want the money! (pause) She said well I should imagine that's what's happened (pause) the paper work here has got muddled up with",-1.90107022147898,1.14687163503289,-0.882292793393351,"3-SUPPOSE/ASSUME"
534,"HH3","W_non_ac_polit_law_edu","  its images of gigantic workforces of powerfully unionized white men -- should, one would imagine, be impervious to the new trend. Not so. With plants closing down",-1.90107022147898,-0.0728461538726729,-0.602470087876506,"2-THINK/BELIVE"
535,"J9Y","S_interview","  clien-- especially doctors they'd snap your hand off. (SP:PS40K) Well I can't imagine a doctor turn-- turning the offer down. (SP:PS40J) Well he's used to getting",0.561530986543836,-0.682705048325456,-0.602470087876506,"1-VIZUALIZE/PICTURE"
536,"JYC","W_fict_prose","  it, young lady. I don't know just what kind of monster you imagine I am, but having my wicked way with a girl in your state of",0.561530986543836,-0.682705048325456,0.236998028674028,"4-FALSE_PERCEPTION"
537,"FTX","W_misc","  ship, was nevertheless a blow. With hindsight, it is not difficult to imagine alternative uses for this fine estate which would have been of lasting benefit to the",0.561530986543836,0.232083293353719,-0.602470087876506,"1-VIZUALIZE/PICTURE"
538,"J9H","S_meeting","  instead a course of Beethoven, Mozart or Chopin? Is it so fantastic to imagine a future in which doctors w-- doctors will prescribe a visit to the art gallery",0.253705835540984,-0.987634495551847,0.796643439707718,"1-VIZUALIZE/PICTURE"
539,"CA5","W_non_ac_soc_science","  the post arrives or the phone rings, rather than feeling fearful or gloomy. Imagine yourself in a beautiful garden, dancing across the lawns in sheer delight. If",0.869356137546688,-1.29256394277824,2.19575696729194,"1-VIZUALIZE/PICTURE"
540,"AE7","W_non_ac_nat_science","  far it is sensible to say that genes' program' or' control'development. Imagine a Turing-like process generating a pattern in a sheet of cells, and then suppose",0.561530986543836,-0.377775601099064,0.236998028674028,"1-VIZUALIZE/PICTURE"
541,"HH3","W_non_ac_polit_law_edu","  may be more fragile and open to radical change than we have been led to imagine. The book is consistently thought-provoking and written with one eye firmly fixed on the",-0.0541193154618676,-0.377775601099064,-0.882292793393351,"4-FALSE_PERCEPTION"
542,"CCN","W_non_ac_humanities_arts","  by Sir Charles Sedley; set to music by Henry Purcell) # I can imagine the rise in colour and temperature of the' faithful swain' when meeting such",0.253705835540984,-0.682705048325456,1.07646614522456,"1-VIZUALIZE/PICTURE"
543,"KCU","S_conv","  , going in? Go in (SP:PS0GF) I've had that coat (SP:PS0GK) Could you imagine it though going into so-- somewhere like Dotty's or whatever and saying well (SP:PS0GF)",0.253705835540984,-0.987634495551847,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
544,"G5B","S_speech_unscripted","  our housekeeping. Again another general view of a machine shop. You can just imagine, this place is cutting cast iron and metal all day, every day.",0.561530986543836,0.841942187806502,1.07646614522456,"1-VIZUALIZE/PICTURE"
545,"ABV","W_religion","  estranged from one another, yet who both wistfully long for reconciliation. Let us imagine that they meet and the man begins:' Darling, it's awful to",0.253705835540984,-0.682705048325456,0.796643439707718,"1-VIZUALIZE/PICTURE"
546,"EEB","W_commerce","  failures, and they have a point. It may be an over-simplification, but imagine the improvement to our daily lives if everyone always understood everyone else, and it",0.561530986543836,-0.987634495551847,-0.882292793393351,"1-VIZUALIZE/PICTURE"
547,"FU4","W_fict_drama","  been honest. PAMELA:' T IS injurious to me, madam, to imagine I am not honest. LADY DAVERS: Have you not been a-bed with my",0.253705835540984,-0.682705048325456,-0.882292793393351,"4-FALSE_PERCEPTION"
548,"CB8","W_pop_lore","  OUT OF BOUNDS Country children don't lead the idyllic and untrammelled lives many townies imagine.' Rural children have no right to play in areas which have become increasingly",0.253705835540984,-0.987634495551847,1.07646614522456,"4-FALSE_PERCEPTION"
549,"HTR","W_fict_prose","  . That sort of thing worries the college authorities no end, as you can imagine. But the inquest put a stop to all that. There was no evidence",-0.669769617467571,1.45180108225928,-0.602470087876506,"2-THINK/BELIVE"
550,"HRB","W_biography","  the gallinaceous family than any other of the Struthionidae.' It is impossible to imagine such an accident ever happening to the meticulous and super-observant John Gould, but Darwin",0.561530986543836,-0.377775601099064,0.516820734190873,"1-VIZUALIZE/PICTURE"
552,"HDL","S_interview_oral_history","  laboriously count that money and agree the total there and then. You can well imagine when all the buses ran in between eleven and half past eleven that there was",0.561530986543836,1.45180108225928,1.07646614522456,"1-VIZUALIZE/PICTURE"
553,"KD8","S_conv","  truth. But er she didn't like it. (SP:PS0LK) No, I can imagine. (SP:KD8PSUNK) But it didn't, it hasn't put Sally off er dancing",0.253705835540984,1.45180108225928,-0.602470087876506,"2-THINK/BELIVE"
554,"HGD","W_fict_prose","  , Jenna,' he murmured drily, looking down at her.' I imagine we will be hearing from your solicitor. As French law can be tediously long",-1.90107022147898,0.841942187806502,-0.882292793393351,"3-SUPPOSE/ASSUME"
555,"H8H","W_fict_prose","  come now, and automatically switched off.' I know that's what you imagine, and I guess I've let you believe that because I had become so",-1.59324507047613,-0.987634495551847,-1.1621154989102,"4-FALSE_PERCEPTION"
556,"EWH","W_fict_prose","  point out how much had already been done for her. "" I can't imagine how you can be so ungrateful, child, "" she said between coughing fits",0.561530986543836,1.14687163503289,-0.882292793393351,"3-SUPPOSE/ASSUME"
557,"ANL","W_fict_prose","  reflected momentarily.' I am not aware that I did. As you can imagine, there was a considerable scrimmage, with people anxious to obtain cabs -- particularly",-0.669769617467571,1.45180108225928,1.07646614522456,"2-THINK/BELIVE"
558,"FSP","W_fict_prose","  you really think I don't know what isolation's like? What do you imagine goes on in my head all night when you've been talking about splitting up",-0.669769617467571,1.14687163503289,-0.882292793393351,"1-VIZUALIZE/PICTURE"
559,"C8V","W_religion","  continuing to believe. Some people misunderstand what the rationality of faith means. They imagine that they have believed in God because faith is rational -- which it is --",-1.28541991947327,0.53701274058011,-0.882292793393351,"4-FALSE_PERCEPTION"
560,"APK","W_pop_lore","  a much more exciting and lively place and more relaxed than you could ever possible imagine if you read certain tabloid newspapers.' Going to Libya in 1988, Jousiffe",0.561530986543836,0.841942187806502,0.236998028674028,"1-VIZUALIZE/PICTURE"
561,"ARR","W_non_ac_nat_science","  life, they can expect to find creatures too strange and unearthly for us to imagine. But is there anything that must be true of all life, wherever it",0.253705835540984,0.53701274058011,1.35628885074141,"1-VIZUALIZE/PICTURE"
562,"J17","W_fict_prose","  have felt nothing at all. Might even have felt displeasure at the prospect. Imagine that somehow I knew you regarded the proposed arrangement with distaste. All the same",0.561530986543836,-0.377775601099064,-0.882292793393351,"1-VIZUALIZE/PICTURE"
563,"B10","W_non_ac_soc_science","  suggested that you might try ignoring certain categories of unacceptable behaviour. I can well imagine that you were protesting that there are behaviours (like aggression) which you simply",-0.0541193154618676,1.14687163503289,-0.602470087876506,"2-THINK/BELIVE"
564,"KNC","S_speech_unscripted","  . I was learning a lot over the period of making mistakes as you can imagine. So I was learning from my own mistakes and others at the time er",-0.669769617467571,1.45180108225928,-0.882292793393351,"2-THINK/BELIVE"
565,"J17","W_fict_prose","  in the days when we were both planning to be great composers. I should imagine she is writing an essay herself. The other contributions are probably mostly of a",-1.90107022147898,1.14687163503289,-0.602470087876506,"2-THINK/BELIVE"
566,"AT1","W_biography","  He doesn't tell us anything about that side of things but I can't imagine him ever finishing with someone. Gedge found the experience of sacking Shaun Charman very",0.561530986543836,-0.682705048325456,-0.322647382359662,"1-VIZUALIZE/PICTURE"
567,"JY0","W_fict_prose","  get involved. It's nothing to do with me.'' I would imagine she wanted you to tell her so that she can tell Alan, and he",-1.90107022147898,1.14687163503289,-0.882292793393351,"2-THINK/BELIVE"
569,"GVP","W_fict_prose","  golf very seriously; she told me her clubs are a matched set and I imagine they're worth quite a lot of money. I'm sure she keeps a",-1.90107022147898,1.14687163503289,-0.882292793393351,"2-THINK/BELIVE"
570,"GUU","W_fict_prose","  But the Jacobites didn't mint coins.'' If it existed, I imagine this would have been what we call a pattern, an unofficial design for a",-1.59324507047613,-0.987634495551847,-1.1621154989102,"3-SUPPOSE/ASSUME"
571,"K5L","W_newsp_other_social","  more likely to favour M &S; than Montana, Mugler or Miyake, don't imagine for one moment that what has been shown on these mammoth runways won't affect",-1.59324507047613,-0.987634495551847,-0.882292793393351,"4-FALSE_PERCEPTION"
572,"H0F","W_fict_prose","  the North Sea, and he won't be back till Christmas. Can you imagine anything so dreadful? "" Marion could. Christmas was only a few months away",0.253705835540984,0.232083293353719,-0.882292793393351,"1-VIZUALIZE/PICTURE"
574,"HR4","W_fict_prose","  with he thought some coolness behind the immediate offer of dinner. Suddenly he could imagine George on the Sunday after that Saturday evening at the cottage exhausted by nightmares pacing",0.561530986543836,-0.377775601099064,2.19575696729194,"1-VIZUALIZE/PICTURE"
575,"A90","W_newsp_brdsht_nat_sports","  nearest thing to a test against that granite-hard fighter that his supporters could hope to imagine. That he won a points decision against the Californian Mark Wills at Wembley will",0.561530986543836,1.14687163503289,-0.602470087876506,"1-VIZUALIZE/PICTURE"
576,"HD4","W_letters_personal","  humour and teamsmanship -- a statement provocative enough to get transmitted, as you might imagine. And we are cheerfully helped in our work by prisoners from Saughton, who",-0.669769617467571,1.45180108225928,-0.602470087876506,"2-THINK/BELIVE"
577,"KBW","S_conv","  a new car or (pause) whether he's got visitors. (SP:PS08A) (unclear) I should imagine it's a new car. (SP:PS087) Very posh isn't it? Is it",-1.90107022147898,1.14687163503289,-0.322647382359662,"2-THINK/BELIVE"
578,"BNA","W_misc","  personality would make it difficult to work comfortably with the rest of the staff. Imagine each of the candidates actually doing the job and dealing with the problems which might",0.561530986543836,-0.682705048325456,-0.602470087876506,"1-VIZUALIZE/PICTURE"
579,"FNW","W_fict_prose","  to say' Are you kidding?' Another joined in.' Can't imagine infinity. It's a daft idea. Mind you, I don't think",0.561530986543836,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
580,"HPP","W_misc","  (? by public transport) to the starting point -- this can, I imagine, be supplied by the Council. Please let me know whether you think this",-1.90107022147898,1.14687163503289,-0.882292793393351,"2-THINK/BELIVE"
581,"HMP","S_brdcast_discussn","  I don't believe there will be a problem. (SP:PS3BX) Er ha I can imagine what you would say if it was in two miles of your property as to",0.561530986543836,-1.29256394277824,-0.322647382359662,"1-VIZUALIZE/PICTURE"
582,"KRE","S_brdcast_discussn","  important to distinguish between single chip microcomputers and the sort of microcomputers that erm people imagine have keyboards and screens and things, personal computers, which are often called microcomputers",0.253705835540984,1.75673052948568,1.07646614522456,"4-FALSE_PERCEPTION"
583,"KP4","S_conv","  (SP:PS6U1) (laugh) Usually it tastes quite potatoey and presumably rather leeky as well I should imagine. (SP:PS6U1) Hee hee hee yeah? I thought that was, that was a",-1.90107022147898,1.45180108225928,-0.882292793393351,"2-THINK/BELIVE"
584,"FNU","W_fict_prose","  send a telegram. It was of a personal nature.'' I can imagine,' said Babs.' I don't mean to pry,' floundered",0.253705835540984,1.45180108225928,-0.602470087876506,"2-THINK/BELIVE"
585,"HR8","W_fict_prose","  for you,' he said,' surrounded by all these wogs. I imagine you are deeply confused! Bowing to the East and carrying on like lunatics.",-1.90107022147898,0.841942187806502,-0.882292793393351,"2-THINK/BELIVE"
586,"CHE","W_biography","  a room next to where the old monastery used to be. As you can imagine, I didn't do much sleeping the first two or three nights I was",-0.0541193154618676,1.45180108225928,-0.882292793393351,"2-THINK/BELIVE"
587,"AT1","W_biography","  ' I think that it is crucial that I do it. I can't imagine myself having the opportunity to do something as important ever again.' Gedge has",0.561530986543836,-0.987634495551847,-0.882292793393351,"1-VIZUALIZE/PICTURE"
588,"FR3","W_fict_prose","  hung up on that, are you? Come now, you can not possibly imagine that anything could have come of your relation with that chit. In your heart",0.253705835540984,-0.987634495551847,-0.602470087876506,"4-FALSE_PERCEPTION"
589,"FSC","W_fict_prose","  . How anyone could have expected you to get properly well there I can not imagine! And David says that your husband is a doctor: he ought to have",0.561530986543836,-0.377775601099064,-0.882292793393351,"3-SUPPOSE/ASSUME"
590,"KBK","S_conv","  a rather naff comment actually, I can't imagine that, well I can imagine other people wearing big earrings because they're super confident. (SP:PS101) Then you obviously",0.253705835540984,0.841942187806502,1.35628885074141,"1-VIZUALIZE/PICTURE"
591,"H8X","W_fict_prose","  village. All the children have had measles, all five, you can not imagine what hard work it is, day and night and their poor eyes so sore",0.561530986543836,1.14687163503289,-0.882292793393351,"1-VIZUALIZE/PICTURE"
592,"HSL","W_pop_lore","  companies. IVF is already spreading to developing countries, and it is easy to imagine that other new methods will be introduced as well. The Chinese government for example",0.253705835540984,-0.377775601099064,-0.602470087876506,"2-THINK/BELIVE"
593,"H0F","W_fict_prose","  , tinged with pink, so real that you could almost smell them, almost imagine yourself out of this noisy workshop and waling between trees at dawn. What about",0.253705835540984,-0.987634495551847,1.63611155625825,"1-VIZUALIZE/PICTURE"
594,"BMC","W_pop_lore","  of the music seem to belie that generally accepted claim: it is difficult to imagine such depth of repose in so young a man -- though that in turn gives",0.561530986543836,0.53701274058011,-0.602470087876506,"2-THINK/BELIVE"
595,"BNA","W_misc","  subside. Do not just skip over this bit. Really think about it. Imagine the very worst that can happen at the interview -- you fall over, give",0.869356137546688,-0.682705048325456,0.796643439707718,"1-VIZUALIZE/PICTURE"
596,"KE2","S_conv","  (pause) you get the adrenalin flowing. (laugh) (SP:PS0W8) Yes, yes I can well imagine it. (SP:PS0W2) You know there's, there's apparently there's a black",0.253705835540984,0.232083293353719,-0.602470087876506,"2-THINK/BELIVE"
597,"GVP","W_fict_prose","  between him and me? Well, it won't work. And don't imagine that just because he's got to go back on Saturday, we shan't",-1.28541991947327,0.841942187806502,-0.882292793393351,"4-FALSE_PERCEPTION"
598,"KD5","S_conv","  ? Jesus! (SP:PS0JY) Disgusting! It really irritates me! (SP:PS0JX) I can just imagine what it's gon na look like in a few years when it gets (SP:PS0JY)",0.561530986543836,-0.377775601099064,1.07646614522456,"1-VIZUALIZE/PICTURE"
599,"KCT","S_conv","  , is she driving, or is she not? (SP:PS0FP) Erm, I should imagine so. Yes, she is. (SP:PS0FS) Is she? (SP:PS0FP) Don't she like",-1.90107022147898,1.14687163503289,0.516820734190873,"2-THINK/BELIVE"
600,"GUU","W_fict_prose","  the murder weapon. Eye witnesses. You know the sort of thing. I imagine they're even more necessary when the person concerned is an old friend of the",-1.90107022147898,0.841942187806502,-0.882292793393351,"2-THINK/BELIVE"
602,"HHW","W_hansard","  Mr. Beith The Government are still trying to get away with having no policy. Imagine what would happen if Britain sought to remain outside a single currency and European monetary",0.869356137546688,-0.987634495551847,-0.882292793393351,"1-VIZUALIZE/PICTURE"
603,"K4W","W_newsp_other_report","  Council over the pedestrianisation of Skinnergate are wasting their time. It is hard to imagine a retailer being able to prove that loss of trade was directly attributable to the",0.253705835540984,-0.377775601099064,-1.1621154989102,"1-VIZUALIZE/PICTURE"
604,"GV8","W_fict_prose","  not imagine him chasing after other women once he had committed himself, could not imagine him being so insensitive as to leave a woman -- his woman -- wondering why",0.561530986543836,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
605,"G06","W_fict_prose","  make their children unhappy, but it seemed an unfair reflection. I couldn't imagine myself making my children happy, having no conception of how to go about it",0.561530986543836,-0.377775601099064,-0.882292793393351,"1-VIZUALIZE/PICTURE"
606,"HGN","W_fict_prose","  Thanks for keeping us so clued in,' he snaps.' Can you imagine what they would have done to anyone who spilled the beans?'' Why",0.561530986543836,-0.682705048325456,-0.602470087876506,"1-VIZUALIZE/PICTURE"
607,"BNV","W_pop_lore","  garden shed on stilts. In the same building there is triple spiral staircase. Imagine three spiral staircases starting from the ground 120 degrees apart in plan view, and",0.561530986543836,0.53701274058011,1.9159342617751,"1-VIZUALIZE/PICTURE"
608,"HA3","W_fict_prose","  box would be able to swim faster than he could. He tried not to imagine what it would be like to drown in the Ankh.' It won't",0.869356137546688,-0.682705048325456,1.07646614522456,"1-VIZUALIZE/PICTURE"
609,"G2J","W_misc","  as though possibility had suddenly been released from the grip of necessity and we could imagine the world we wanted. Public life in Britain and America was curiously still.",0.561530986543836,-0.987634495551847,-0.322647382359662,"1-VIZUALIZE/PICTURE"
610,"KDJ","S_conv","  (SP:PS0N4) as far as I can gather, I don't know, I'd imagine where a line has a minimum period of three months rental (SP:PS0N3) mm (SP:PS0N4) right",-1.90107022147898,-0.0728461538726729,-0.882292793393351,"2-THINK/BELIVE"
611,"AC4","W_fict_prose","  group by the wall.' Harriet Shakespeare's over there. I can't imagine what brought her, but I'm certain you've seen her.''",0.253705835540984,0.841942187806502,-0.882292793393351,"3-SUPPOSE/ASSUME"
612,"F7L","S_classroom","  ticket for life, now are you going to do anything, er can you imagine what you might like to work at? (SP:F7LPSUNK) No (SP:PS1MF) You have a little",0.561530986543836,-0.0728461538726729,-0.882292793393351,"1-VIZUALIZE/PICTURE"
613,"KCN","S_conv","  himself he wouldn't be having one at all. (pause) Well I don't imagine, unless he went out for it. (pause) Fish and chips at night is",-1.90107022147898,-0.377775601099064,-0.882292793393351,"2-THINK/BELIVE"
614,"C94","W_misc","  which fibre-rich foods help you to shed weight, I don't want you to imagine that they are calorie-free. In the bad old days of low-carbohydrate diets, many",-1.59324507047613,-0.987634495551847,-0.602470087876506,"2-THINK/BELIVE"
615,"EVG","W_fict_prose","  he looked across the now peaceful Green, he found it was surprisingly easy to imagine it filled with men and women in uniform fighting for a cause they truly believed",0.561530986543836,-1.29256394277824,1.63611155625825,"1-VIZUALIZE/PICTURE"
616,"BP9","W_fict_prose","  for an hour in my roomette looking out at the unvarying scenery and trying to imagine anything else that Filmer might have paid to have done. It was all the",0.869356137546688,-0.377775601099064,-0.882292793393351,"1-VIZUALIZE/PICTURE"
617,"CCW","W_fict_prose","  a day of pure pleasure, Mr Breakspear?' I did not need to imagine such a day, I could remember plenty. I remembered lying in bed with",0.253705835540984,-0.0728461538726729,-0.602470087876506,"1-VIZUALIZE/PICTURE"
618,"A69","W_non_ac_polit_law_edu","  would not look. So they devoted themselves to promoting political movements which they could imagine would still reach the Milnerian goal.' Both races hope for prosperity, prosperity",0.253705835540984,-0.377775601099064,-0.882292793393351,"3-SUPPOSE/ASSUME"
619,"J17","W_fict_prose","  that I've seen his photograph and read his prose style, I can't imagine how he and Serafin ever contrived to live together. The more I think about",0.561530986543836,1.45180108225928,-0.322647382359662,"3-SUPPOSE/ASSUME"
620,"BMM","W_biography","  I took a little time off in Rome to do some shopping. Many people imagine that it is a glamorous life, jetting around the world for the big athletics",0.561530986543836,-0.987634495551847,1.07646614522456,"4-FALSE_PERCEPTION"
621,"KPM","S_conv","  (unclear) (SP:PS56M) Yeah. Do they go to Pocklington occasionally (unclear) (SP:KPMPSUNK) (unclear) I can imagine (SP:PS56M) You know when it takes you what (SP:KPMPSUNK) Yeah. (SP:PS56M) twenty five minutes",-0.361944466464719,0.53701274058011,-0.602470087876506,"2-THINK/BELIVE"
622,"F9X","W_fict_prose","  we are grateful to you. Now that you have seen us, you can imagine that we enjoy little in the way of sensory awareness. We exist in pure",0.561530986543836,1.14687163503289,-0.602470087876506,"2-THINK/BELIVE"
623,"FBN","W_pop_lore","  and a mixture of plants and rocks to see what they like. I would imagine the natural food is small aquatic organisms, so pond foods, live or frozen",-1.90107022147898,1.45180108225928,0.796643439707718,"3-SUPPOSE/ASSUME"
624,"KD5","S_conv","  , there's work (pause) all the oil was in here I I I would imagine, yeah? (SP:PS0JX) Yeah, yeah. (SP:PS0JY) Yeah, we got erm nice",-1.90107022147898,1.14687163503289,-0.882292793393351,"2-THINK/BELIVE"
627,"KBF","S_conv","  bit more. (SP:PS04U) (unclear) they'll cut them. (pause) (SP:PS04V) Well I should imagine they'll cut them yeah. (SP:PS04U) They, they will they won't (pause)",-1.90107022147898,-0.377775601099064,-0.882292793393351,"2-THINK/BELIVE"
